,commit_hash,file_path,filename,action,changes
154,32f9ab01f22e5b786710109c48c018c85397af61,test/e2e/e2e-test/src/test/resources/expected/storage/traces.yml,traces.yml,4,"{'added': [], 'deleted': [(1, '# Licensed to the Apache Software Foundation (ASF) under one or more'), (2, '# contributor license agreements.  See the NOTICE file distributed with'), (3, '# this work for additional information regarding copyright ownership.'), (4, '# The ASF licenses this file to You under the Apache License, Version 2.0'), (5, '# (the ""License""); you may not use this file except in compliance with'), (6, '# the License.  You may obtain a copy of the License at'), (7, '#'), (8, '#     http://www.apache.org/licenses/LICENSE-2.0'), (9, '#'), (10, '# Unless required by applicable law or agreed to in writing, software'), (11, '# distributed under the License is distributed on an ""AS IS"" BASIS,'), (12, '# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.'), (13, '# See the License for the specific language governing permissions and'), (14, '# limitations under the License.'), (15, ''), (16, 'traces:'), (17, '  - key: not null'), (18, '    endpointNames:'), (19, '      - /users'), (20, '    duration: ge 0'), (21, '    start: gt 0'), (22, '    isError: false'), (23, '    traceIds:'), (24, '      - not null')]}"
155,32f9ab01f22e5b786710109c48c018c85397af61,test/e2e/e2e-test/src/test/resources/expected/zabbix/services.yml,services.yml,4,"{'added': [], 'deleted': [(1, '# Licensed to the Apache Software Foundation (ASF) under one or more'), (2, '# contributor license agreements.  See the NOTICE file distributed with'), (3, '# this work for additional information regarding copyright ownership.'), (4, '# The ASF licenses this file to You under the Apache License, Version 2.0'), (5, '# (the ""License""); you may not use this file except in compliance with'), (6, '# the License.  You may obtain a copy of the License at'), (7, '#'), (8, '#     http://www.apache.org/licenses/LICENSE-2.0'), (9, '#'), (10, '# Unless required by applicable law or agreed to in writing, software'), (11, '# distributed under the License is distributed on an ""AS IS"" BASIS,'), (12, '# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.'), (13, '# See the License for the specific language governing permissions and'), (14, '# limitations under the License.'), (15, ''), (16, 'services:'), (17, '  - key: not null'), (18, '    label: ""vm::Zabbix-agent-docker-client""')]}"
156,32f9ab01f22e5b786710109c48c018c85397af61,test/e2e/e2e-test/src/test/resources/junit-platform.properties,junit-platform.properties,4,"{'added': [], 'deleted': [(1, '# Licensed to the Apache Software Foundation (ASF) under one or more'), (2, '# contributor license agreements.  See the NOTICE file distributed with'), (3, '# this work for additional information regarding copyright ownership.'), (4, '# The ASF licenses this file to You under the Apache License, Version 2.0'), (5, '# (the ""License""); you may not use this file except in compliance with'), (6, '# the License.  You may obtain a copy of the License at'), (7, '#'), (8, '#     http://www.apache.org/licenses/LICENSE-2.0'), (9, '#'), (10, '# Unless required by applicable law or agreed to in writing, software'), (11, '# distributed under the License is distributed on an ""AS IS"" BASIS,'), (12, '# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.'), (13, '# See the License for the specific language governing permissions and'), (14, '# limitations under the License.'), (15, ''), (16, 'junit.jupiter.execution.parallel.enabled=false'), (17, 'junit.jupiter.displayname.generator.default=org.apache.skywalking.e2e.naming.CamelCaseNameGenerator')]}"
157,32f9ab01f22e5b786710109c48c018c85397af61,test/e2e/e2e-test/src/test/resources/logback.xml,logback.xml,4,"{'added': [], 'deleted': [(1, '<!--'), (2, '  ~ Licensed to the Apache Software Foundation (ASF) under one or more'), (3, '  ~ contributor license agreements.  See the NOTICE file distributed with'), (4, '  ~ this work for additional information regarding copyright ownership.'), (5, '  ~ The ASF licenses this file to You under the Apache License, Version 2.0'), (6, '  ~ (the ""License""); you may not use this file except in compliance with'), (7, '  ~ the License.  You may obtain a copy of the License at'), (8, '  ~'), (9, '  ~     http://www.apache.org/licenses/LICENSE-2.0'), (10, '  ~'), (11, '  ~ Unless required by applicable law or agreed to in writing, software'), (12, '  ~ distributed under the License is distributed on an ""AS IS"" BASIS,'), (13, '  ~ WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.'), (14, '  ~ See the License for the specific language governing permissions and'), (15, '  ~ limitations under the License.'), (16, '  ~'), (17, '  -->'), (18, ''), (19, '<configuration>'), (20, '    <appender name=""CONSOLE"" class=""ch.qos.logback.core.ConsoleAppender"">'), (21, '        <encoder class=""ch.qos.logback.core.encoder.LayoutWrappingEncoder"">'), (22, '            <layout class=""ch.qos.logback.classic.PatternLayout"">'), (23, '                <pattern>%d{HH:mm:ss.SSS} %-5level %logger{36}.%M \\(%line\\) - %msg%n</pattern>'), (24, '            </layout>'), (25, '        </encoder>'), (26, '    </appender>'), (27, ''), (28, '    <logger name=""org.springframework.test"" level=""ERROR""/>'), (29, ''), (30, '    <root level=""INFO"">'), (31, '        <appender-ref ref=""CONSOLE""/>'), (32, '    </root>'), (33, '</configuration>')]}"
158,32f9ab01f22e5b786710109c48c018c85397af61,test/e2e/e2e-test/src/test/resources/metadata-service-mapping.yaml,metadata-service-mapping.yaml,4,"{'added': [], 'deleted': [(1, '# Licensed to the Apache Software Foundation (ASF) under one or more'), (2, '# contributor license agreements.  See the NOTICE file distributed with'), (3, '# this work for additional information regarding copyright ownership.'), (4, '# The ASF licenses this file to You under the Apache License, Version 2.0'), (5, '# (the ""License""); you may not use this file except in compliance with'), (6, '# the License.  You may obtain a copy of the License at'), (7, '#'), (8, '#     http://www.apache.org/licenses/LICENSE-2.0'), (9, '#'), (10, '# Unless required by applicable law or agreed to in writing, software'), (11, '# distributed under the License is distributed on an ""AS IS"" BASIS,'), (12, '# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.'), (13, '# See the License for the specific language governing permissions and'), (14, '# limitations under the License.'), (15, ''), (16, 'serviceName: e2e::${LABELS.""service.istio.io/canonical-name""}'), (17, 'serviceInstanceName: ${NAME}')]}"
159,c9b28e4d00b96369c26fec605b458860bc34254e,test/e2e-v2/java-test-service/e2e-mock-sender/src/main/resources/application.yml,application.yml,1,"{'added': [(1, '# Licensed to the Apache Software Foundation (ASF) under one or more'), (2, '# contributor license agreements.  See the NOTICE file distributed with'), (3, '# this work for additional information regarding copyright ownership.'), (4, '# The ASF licenses this file to You under the Apache License, Version 2.0'), (5, '# (the ""License""); you may not use this file except in compliance with'), (6, '# the License.  You may obtain a copy of the License at'), (7, '#'), (8, '#     http://www.apache.org/licenses/LICENSE-2.0'), (9, '#'), (10, '# Unless required by applicable law or agreed to in writing, software'), (11, '# distributed under the License is distributed on an ""AS IS"" BASIS,'), (12, '# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.'), (13, '# See the License for the specific language governing permissions and'), (14, '# limitations under the License.'), (15, ''), (16, 'server:'), (17, '  port: 9093'), (18, ''), (19, 'spring:'), (20, '  main:'), (21, ""    banner-mode: 'off'""), (22, ''), (23, 'e2e:'), (24, '  oap-host: ${OAP_HOST:127.0.0.1}'), (25, '  oap-grpc-port: ${OAP_GRPC-PORT:11800}')], 'deleted': []}"
160,a5685cb149d8f3f5187238bc828c95e2d9fd400e,oap-server/server-starter/src/main/resources/log4j2.xml,log4j2.xml,5,"{'added': [(23, '            <PatternLayout>'), (24, '                <LevelPatternSelector defaultPattern=""%d %c %L [%t] %-5p %x - %m%n"">'), (25, '                    <PatternMatch key=""ERROR"" pattern=""%d %c %L [%t] %-5p %x - [%swversion] %m%n"" />'), (26, '                </LevelPatternSelector>'), (27, '            </PatternLayout>')], 'deleted': [(23, '            <PatternLayout charset=""UTF-8"" pattern=""%d %c %L [%t] %-5p %x - %m%n""/>')]}"
161,d1dcd3f96cea210e1613c3fdfe224b8282507a73,oap-server/server-starter/src/main/resources/application.yml,application.yml,5,"{'added': [(350, '    enableNativeProtoLog: ${SW_KAFKA_FETCHER_ENABLE_NATIVE_PROTO_LOG:true}'), (351, '    enableNativeJsonLog: ${SW_KAFKA_FETCHER_ENABLE_NATIVE_JSON_LOG:true}')], 'deleted': [(350, '    enableNativeProtoLog: ${SW_KAFKA_FETCHER_ENABLE_NATIVE_PROTO_LOG:false}'), (351, '    enableNativeJsonLog: ${SW_KAFKA_FETCHER_ENABLE_NATIVE_JSON_LOG:false}')]}"
162,8d24ba2d9f76b0588a122a057ff0e8b7051d6635,oap-server/server-query-plugin/query-graphql-plugin/src/main/resources/query-protocol,query-protocol,5,"{'added': [(1, 'Subproject commit 38232af334645cc321acc3cf02b186a0b241eb48')], 'deleted': [(1, 'Subproject commit 2d1b72baab57126e0341e2984e2beb95b39cb385')]}"
163,929dc0e91f06e64a1d9abeedde9279158cce4c82,oap-server/server-query-plugin/query-graphql-plugin/src/main/resources/query-protocol,query-protocol,5,"{'added': [(1, 'Subproject commit 2d1b72baab57126e0341e2984e2beb95b39cb385')], 'deleted': [(1, 'Subproject commit 47202fc1eaa1864c587a78f423a0685ffbe294ad')]}"
164,fc0d0e1e7b8fe5f37e301f58b7fa049ff2e788d3,oap-server/server-starter/src/main/resources/oal/core.oal,core.oal,5,"{'added': [(32, 'service_mq_consume_count = from(Service.*).filter(type == RequestType.MQ).count();'), (33, 'service_mq_consume_latency = from((str->long)Service.tag[""transmission.latency""]).filter(type == RequestType.MQ).filter(tag[""transmission.latency""] != null).longAvg();'), (65, 'endpoint_mq_consume_count = from(Endpoint.*).filter(type == RequestType.MQ).count();'), (66, 'endpoint_mq_consume_latency = from((str->long)Endpoint.tag[""transmission.latency""]).filter(type == RequestType.MQ).filter(tag[""transmission.latency""] != null).longAvg();')], 'deleted': []}"
165,fc0d0e1e7b8fe5f37e301f58b7fa049ff2e788d3,oap-server/server-starter/src/main/resources/ui-initialized-templates/apm.yml,apm.yml,5,"{'added': [(124, '                  ""width"": 4,'), (126, '                  ""height"": ""100"",'), (137, '                  ""width"": 4,'), (139, '                  ""height"": ""100"",'), (151, '                  ""width"": 4,'), (153, '                  ""height"": ""100"",'), (163, '                {'), (164, '                  ""width"": 3,'), (165, '                  ""title"": ""Service Avg Response Time"",'), (166, '                  ""height"": ""200"",'), (167, '                  ""entityType"": ""Service"",'), (168, '                  ""independentSelector"": false,'), (169, '                  ""metricType"": ""REGULAR_VALUE"",'), (170, '                  ""metricName"": ""service_resp_time"",'), (171, '                  ""queryMetricType"": ""readMetricsValues"",'), (172, '                  ""chartType"": ""ChartLine"",'), (173, '                  ""unit"": ""ms""'), (174, '                },'), (243, '                  ""width"": 3,'), (244, '                  ""title"": ""Message Queue Consuming Count"",'), (245, '                  ""height"": ""200"",'), (246, '                  ""entityType"": ""Service"",'), (247, '                  ""independentSelector"": false,'), (248, '                  ""metricType"": ""REGULAR_VALUE"",'), (249, '                  ""metricName"": ""service_mq_consume_count"",'), (250, '                  ""queryMetricType"": ""readMetricsValues"",'), (251, '                  ""chartType"": ""ChartLine"",'), (252, '                  ""unit"": """",'), (253, '                  ""tips"": ""The number of consumed messages.""'), (254, '                },'), (255, '                {'), (256, '                  ""width"": 3,'), (257, '                  ""title"": ""Message Queue Avg Consuming Latency"",'), (258, '                  ""height"": ""200"",'), (259, '                  ""entityType"": ""Service"",'), (260, '                  ""independentSelector"": false,'), (261, '                  ""metricType"": ""REGULAR_VALUE"",'), (262, '                  ""metricName"": ""service_mq_consume_latency"",'), (263, '                  ""queryMetricType"": ""readMetricsValues"",'), (264, '                  ""chartType"": ""ChartLine"",'), (265, '                  ""unit"": ""ms"",'), (266, '                  ""tips"": ""The avg latency of message consuming. Latency = timestamp(received) - timestamp(producing)""'), (267, '                },'), (268, '                {'), (269, '                  ""width"": ""4"",'), (283, '                  ""width"": ""4"",'), (296, '                  ""width"": ""4"",'), (548, '                  ""width"": 4,'), (550, '                  ""height"": 200,'), (559, '                  ""width"": 4,'), (561, '                  ""height"": 200,'), (571, '                  ""width"": 4,'), (573, '                  ""height"": 200,'), (585, '                  ""width"": 4,'), (587, '                  ""height"": 200,'), (597, '                },'), (598, '                {'), (599, '                  ""width"": 4,'), (600, '                  ""title"": ""Message Queue Consuming Count"",'), (601, '                  ""height"": ""200"",'), (602, '                  ""entityType"": ""Endpoint"",'), (603, '                  ""independentSelector"": false,'), (604, '                  ""metricType"": ""REGULAR_VALUE"",'), (605, '                  ""metricName"": ""endpoint_mq_consume_count"",'), (606, '                  ""queryMetricType"": ""readMetricsValues"",'), (607, '                  ""chartType"": ""ChartLine"",'), (608, '                  ""unit"": """",'), (609, '                  ""tips"": ""The number of consumed messages.""'), (610, '                },'), (611, '                {'), (612, '                  ""width"": 4,'), (613, '                  ""title"": ""Message Queue Avg Consuming Latency"",'), (614, '                  ""height"": ""200"",'), (615, '                  ""entityType"": ""Endpoint"",'), (616, '                  ""independentSelector"": false,'), (617, '                  ""metricType"": ""REGULAR_VALUE"",'), (618, '                  ""metricName"": ""endpoint_mq_consume_latency"",'), (619, '                  ""queryMetricType"": ""readMetricsValues"",'), (620, '                  ""chartType"": ""ChartLine"",'), (621, '                  ""unit"": ""ms"",'), (622, '                  ""tips"": ""The avg latency of message consuming. Latency = timestamp(received) - timestamp(producing)""')], 'deleted': [(124, '                  ""width"": 3,'), (126, '                  ""height"": ""200"",'), (137, '                  ""width"": 3,'), (138, '                  ""title"": ""Service Avg Response Time"",'), (139, '                  ""height"": ""200"",'), (140, '                  ""entityType"": ""Service"",'), (141, '                  ""independentSelector"": false,'), (142, '                  ""metricType"": ""REGULAR_VALUE"",'), (143, '                  ""metricName"": ""service_resp_time"",'), (144, '                  ""queryMetricType"": ""readMetricsValues"",'), (145, '                  ""chartType"": ""ChartLine"",'), (146, '                  ""unit"": ""ms""'), (147, '                },'), (148, '                {'), (149, '                  ""width"": 3,'), (151, '                  ""height"": ""200"",'), (163, '                  ""width"": 3,'), (165, '                  ""height"": ""200"",'), (243, '                  ""width"": ""3"",'), (257, '                  ""width"": ""3"",'), (270, '                  ""width"": ""3"",'), (522, '                  ""width"": 3,'), (524, '                  ""height"": 350,'), (533, '                  ""width"": 3,'), (535, '                  ""height"": 350,'), (545, '                  ""width"": 3,'), (547, '                  ""height"": 350,'), (559, '                  ""width"": 3,'), (561, '                  ""height"": 350,')]}"
